@relation Bank_Note_Authentication-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.RandomProjection-N3-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1}

@data
2.078963,3.139862,0,0
-3.805038,-2.820298,0,1
-5.09119,-2.832076,0,0
9.763744,14.457428,0,0
6.694965,7.186972,0,0
-6.343982,-4.199011,0,0
11.012211,11.00701,0,0
17.940998,18.856318,0,1
2.934804,2.219623,0,1
17.430961,18.16038,0,1
4.7356,3.693425,0,1
2.22501,2.676711,0,0
8.205764,10.774049,0,0
-2.289962,-1.273854,0,0
-8.144103,-5.625181,0,0
5.719232,3.375767,0,1
-3.380946,-0.49916,0,0
-10.774049,-6.143065,0,1
-13.228296,-0.232026,0,1
5.642173,4.147569,0,0
5.509993,5.502552,0,0
-12.867752,-6.460723,0,0
-3.133228,-3.646833,0,0
7.398109,7.943878,0,0
2.151502,1.400484,0,0
-3.748989,-2.938944,0,1
-7.604864,0.94783,0,1
-3.783464,-3.914088,0,0
0.860777,-0.819728,0,1
3.270735,4.062872,0,1
-9.211046,-2.429894,0,0
-8.371694,-1.131376,0,1
-4.822289,-3.839783,0,1
-19.78972,-8.728497,0,1
0.141145,0.395756,0,0
-5.857103,3.018099,0,0
15.054657,16.184976,0,1
0.022995,-0.062835,0,0
13.63124,11.608031,0,1
1.331497,0.340833,0,0
26.175618,30.493101,0,1
6.176372,5.434309,0,0
-14.618509,-7.091536,0,0
-4.097357,-1.533575,0,1
-7.699659,-5.689094,0,0
8.726072,7.48679,0,0
2.354463,0.311163,0,0
3.702796,2.629253,0,1
-14.326831,-6.80211,0,0
0.701136,0.017305,0,0
3.248115,2.26864,0,0
5.010286,3.703817,0,0
-15.467907,-7.226462,0,0
-14.970115,-7.306656,0,0
-0.513068,-0.180081,0,1
-4.270115,-4.163331,0,0
0.23833,1.85468,0,0
14.708905,15.574947,0,1
1.177795,2.15138,0,0
0.222395,-2.297912,0,0
-10.940811,-0.475413,0,1
-0.533801,1.37821,0,1
0.404157,1.09327,0,0
2.390351,0.918143,0,0
10.202299,8.286651,0,1
16.732304,22.162803,0,1
-11.022563,-0.671308,0,1
-13.339216,-8.618685,0,1
15.040679,14.430755,0,0
4.667704,2.577292,0,1
-2.527859,0.266632,0,0
0.906694,1.443508,0,1
-0.645968,-1.647838,0,1
-0.811397,-0.597107,0,1
0.117918,0.16423,0,0
3.154116,3.482635,0,0
-6.619379,-4.828265,0,0
9.629735,7.915645,0,0
4.020436,2.216679,0,1
11.106707,10.310898,0,1
-9.369356,-3.412487,0,1
-0.349961,0.863237,0,0
11.869536,11.566462,0,1
-4.115751,-0.71435,0,0
-3.65002,-1.422256,0,1
-2.747275,-3.155623,0,0
-1.731358,-3.510347,0,1
11.034203,10.08833,0,1
6.719318,4.649171,0,1
8.766065,8.498827,0,0
-5.119994,-4.486878,0,0
-8.554772,-5.874597,0,0
1.82934,1.219416,0,0
-5.720617,-2.330474,0,1
5.655129,6.066508,0,0
-7.760107,-5.680087,0,0
-8.390279,-1.00672,0,1
7.68601,6.388496,0,0
8.092955,6.746165,0,1
7.439072,5.989258,0,0
-5.01983,-2.563608,0,1
-10.57417,-5.73049,0,1
-13.101925,-8.491033,0,1
-4.305012,-0.522906,0,1
10.726383,9.77379,0,1
9.689179,10.767987,0,1
9.466177,14.439761,0,0
-18.125046,-8.311419,0,1
0.712739,-1.998094,0,0
11.435519,14.68017,0,1
1.658906,0.643595,0,0
-2.277127,4.819778,0,0
6.540484,5.220574,0,1
-2.278478,-3.412487,0,1
-10.0681,-0.852377,0,1
2.686965,3.335757,0,0
-10.936862,-5.55105,0,0
11.580855,10.05265,0,1
10.534177,11.536844,0,0
15.808428,13.67991,0,1
-6.032872,-1.083883,0,1
-12.337571,-6.85996,0,0
-5.622287,-5.734993,0,1
7.529571,8.041739,0,0
19.140287,17.464268,0,1
11.83978,14.475268,0,0
0.012055,1.366346,0,1
3.645274,5.351171,0,0
-4.896334,-2.357321,0,0
1.668363,0.805352,0,0
9.453187,6.630464,0,0
10.82802,11.944915,0,1
10.822668,11.845495,0,1
-1.563985,-1.569186,0,1
9.743479,7.137955,0,1
-4.08712,0.962674,0,1
12.106516,14.356623,0,0
3.050193,1.315891,0,0
10.880258,11.464098,0,1
10.494787,10.413436,0,1
0.95223,2.07136,0,0
-5.788514,-5.536154,0,1
-3.663636,-3.832336,0,1
-4.388229,-4.279205,0,1
3.349613,1.664639,0,0
-0.337196,-0.741058,0,1
-4.131478,-0.340365,0,0
8.574795,9.138473,0,1
0.128189,-0.419018,0,1
2.820957,3.521259,0,0
0.813856,-0.837533,0,0
7.861467,7.376978,0,1
-3.116605,-3.081492,0,0
3.206805,3.542044,0,0
0.541785,1.311509,0,0
-7.157596,-0.542201,0,1
-14.76071,-7.748849,0,1
10.320858,9.77812,0,1
7.721309,8.202127,0,0
5.678529,2.338442,0,0
4.698742,3.11007,0,1
-4.976442,-1.456395,0,1
10.34017,8.218408,0,0
2.586558,1.188256,0,0
4.268362,3.660689,0,0
13.859817,13.908368,0,0
0.256101,-0.82863,0,1
2.725365,1.320342,0,0
-15.272012,-7.633148,0,1
5.740172,5.956696,0,0
4.02442,2.785138,0,0
-6.624748,-4.403739,0,0
15.322449,16.587158,0,1
-10.305702,-5.215551,0,1
4.769046,4.085215,0,1
-7.541869,-5.721657,0,0
-7.052911,-3.136398,0,1
12.560347,14.116214,0,0
-7.662368,0.449173,0,1
-9.331389,0.274045,0,1
-6.066854,-2.882652,0,0
3.491711,2.006061,0,0
5.409524,4.103055,0,0
0.541785,1.311509,0,0
13.669172,14.085037,0,0
-3.942771,-0.785589,0,1
3.169947,2.60258,0,1
12.146491,13.301457,0,1
-6.823241,-2.351259,0,1
9.981272,8.544899,0,0
-8.268464,-5.680087,0,0
-14.042256,-7.435867,0,0
6.205938,7.91859,0,0
5.448235,4.968215,0,0
8.379991,7.431884,0,0
9.369373,9.592617,0,1
12.010733,14.993325,0,0
1.925937,2.288039,0,1
-1.206425,-0.582264,0,1
-6.87451,-4.371177,0,1
2.234449,-0.456118,0,0
8.641894,6.591839,0,1
10.673018,10.300506,0,0
-3.45842,-0.408625,0,0
7.320166,3.706762,0,0
-3.117033,-3.877023,0,0
4.564125,4.395425,0,1
3.891399,2.685718,0,0
18.239881,18.946904,0,1
-7.864896,-5.614789,0,0
-14.57642,-7.591579,0,0
-0.888987,-0.114778,0,1
5.154583,6.970292,0,0
-10.601571,-1.123962,0,1
0.227505,-0.913224,0,1
11.445911,10.757594,0,1
5.289874,4.86585,0,0
-9.101061,-3.327789,0,0
19.765869,18.08313,0,1
3.102276,0.236945,0,0
6.62577,6.161424,0,0
4.454142,4.805055,0,0
-4.593572,-0.708409,0,0
1.102156,0.610946,0,0
-10.095605,-5.390662,0,0
-2.038104,2.216679,0,0
-3.798561,4.579369,0,0
8.624747,4.382089,0,0
4.236648,3.850695,0,0
25.662238,30.472316,0,1
6.73456,3.378712,0,0
2.416523,1.033913,0,0
9.363865,10.373252,0,0
1.161202,1.458352,0,0
-13.328997,-6.258939,0,0
-19.602658,-9.0297,0,1
10.502467,10.367363,0,0
14.745312,16.233993,0,1
-7.776371,-0.79153,0,1
-3.810165,-1.978868,0,0
-6.223778,-2.103403,0,1
9.861102,9.145921,0,0
8.56603,7.523856,0,0
-11.78089,-2.30536,0,0
-3.123234,5.360004,0,0
-3.175455,-2.842469,0,1
-5.998144,-4.943966,0,0
-3.479326,-0.89095,0,0
-4.527754,5.765131,0,0
15.789696,15.616516,0,1
-3.457866,-4.403739,0,0
11.007356,14.012291,0,0
12.920302,11.63176,0,1
-15.657046,-6.947602,0,0
1.059322,1.992551,0,0
9.77256,9.957733,0,1
2.613336,2.903783,0,0
-6.338786,-4.547673,0,0
-4.593399,-2.587337,0,1
-3.223606,-1.69237,0,0
-4.258275,0.12416,0,0
0.766796,-0.468,0,0
-4.064621,-3.458386,0,0
5.615309,3.536155,0,0
-5.016244,-3.863513,0,0
16.712004,18.256682,0,1
-12.7763,-8.250624,0,1
-11.877573,1.197159,0,0
-10.756036,-5.211221,0,0
-9.52524,-2.582834,0,0
11.535805,14.769197,0,0
15.728927,17.486439,0,1
6.921795,3.644408,0,0
-6.152071,3.157702,0,0
4.951067,2.025287,0,0
24.150677,26.745809,0,1
-8.349351,-5.63107,0,0
-5.790246,-2.915215,0,0
1.603221,0.590162,0,0
15.208307,14.009347,0,0
8.194159,6.309861,0,0
-11.813071,-0.420507,0,1
-7.12124,-5.522817,0,0
12.441321,14.917634,0,0
-15.086855,-7.91374,0,1
-3.894689,3.690481,0,0
0.209249,-0.61344,0,1
5.337955,3.702259,0,0
-12.340862,-5.450071,0,0
3.95589,3.993243,0,1
-5.431261,-4.249413,0,0
-4.598543,-4.173723,0,0
4.271913,4.683292,0,1
3.634639,3.90716,0,0
-5.509359,-5.297304,0,1
-10.124357,-5.312027,0,1
2.573013,1.44796,0,0
11.340118,9.751446,0,1
15.404462,15.616516,0,1
-6.160212,3.626568,0,0
6.209904,5.06469,0,1
-2.72843,-3.434657,0,0
9.590608,9.079237,0,1
1.896215,1.391564,0,0
-6.096022,0.465506,0,0
-7.655145,-4.412746,0,0
-2.917518,-3.160127,0,0
4.74982,5.394126,0,0
-10.049705,-5.55538,0,0
-5.343723,-2.30969,0,0
7.476224,5.269418,0,0
7.375246,4.574866,0,0
9.205088,8.635486,0,1
1.768666,0.885494,0,0
0.407067,-1.098726,0,0
5.271133,6.332031,0,0
19.286732,15.588284,0,1
2.190836,0.210236,0,0
