@relation Bank_Note_Authentication-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.RandomProjection-N3-R100-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1}

@data
5.075082,5.075082,0,1
12.995924,12.995924,0,1
-4.687969,-4.687969,0,0
-7.716633,-7.716633,0,0
17.938331,17.938331,0,0
5.530265,5.530265,0,0
0.756231,0.756231,0,0
5.390489,5.390489,0,0
1.37627,1.37627,0,1
10.103572,10.103572,0,1
9.146614,9.146614,0,0
0.387061,0.387061,0,1
0.795652,0.795652,0,1
17.992197,17.992197,0,0
6.566031,6.566031,0,1
3.150427,3.150427,0,1
8.677055,8.677055,0,1
5.22196,5.22196,0,0
15.798728,15.798728,0,0
-15.823843,-15.823843,0,1
11.028314,11.028314,0,0
-11.802367,-11.802367,0,1
4.953146,4.953146,0,0
-23.658602,-23.658602,0,1
3.200657,3.200657,0,0
19.565592,19.565592,0,0
2.820645,2.820645,0,1
12.479772,12.479772,0,0
5.107298,5.107298,0,0
0.566277,0.566277,0,0
-3.903176,-3.903176,0,1
19.314618,19.314618,0,0
11.702082,11.702082,0,0
4.462109,4.462109,0,0
7.565944,7.565944,0,0
18.017312,18.017312,0,0
17.630199,17.630199,0,0
-3.680954,-3.680954,0,1
9.33662,9.33662,0,0
11.662591,11.662591,0,0
-16.02095,-16.02095,0,1
-0.042955,-0.042955,0,0
5.139514,5.139514,0,0
15.891913,15.891913,0,1
4.322333,4.322333,0,1
6.465746,6.465746,0,0
10.383125,10.383125,0,0
-10.913652,-10.913652,0,1
-22.250098,-22.250098,0,1
15.769976,15.769976,0,1
7.881351,7.881351,0,1
-3.07872,-3.07872,0,0
-0.394267,-0.394267,0,1
16.884724,16.884724,0,0
4.358186,4.358186,0,1
-1.992724,-1.992724,0,1
-3.06088,-3.06088,0,1
9.863337,9.863337,0,0
4.462109,4.462109,0,0
13.228884,13.228884,0,0
-7.118036,-7.118036,0,0
-0.182801,-0.182801,0,1
-9.895726,-9.895726,0,1
5.702258,5.702258,0,1
10.214596,10.214596,0,0
-8.82757,-8.82757,0,1
16.096121,16.096121,0,0
2.490862,2.490862,0,1
9.375937,9.375937,0,0
1.157651,1.157651,0,1
-11.53719,-11.53719,0,1
-1.139759,-1.139759,0,1
-0.308253,-0.308253,0,0
10.680518,10.680518,0,0
14.820293,14.820293,0,0
6.419153,6.419153,0,0
5.777602,5.777602,0,1
-8.608985,-8.608985,0,0
14.924216,14.924216,0,0
7.827657,7.827657,0,1
-6.20767,-6.20767,0,0
-1.827833,-1.827833,0,1
-5.623449,-5.623449,0,0
3.028491,3.028491,0,1
5.566118,5.566118,0,1
7.361736,7.361736,0,1
6.9961,6.9961,0,1
-11.415427,-11.415427,0,1
-11.874074,-11.874074,0,1
-9.522989,-9.522989,0,0
8.404777,8.404777,0,1
5.376113,5.376113,0,0
-17.239448,-17.239448,0,1
5.308043,5.308043,0,0
18.77699,18.77699,0,0
-1.358395,-1.358395,0,1
1.5519,1.5519,0,1
8.515801,8.515801,0,1
-5.433443,-5.433443,0,0
17.321894,17.321894,0,0
-9.436906,-9.436906,0,1
-8.716546,-8.716546,0,0
-12.677053,-12.677053,0,1
4.788254,4.788254,0,1
16.752049,16.752049,0,0
3.293841,3.293841,0,1
-6.57677,-6.57677,0,0
-14.225333,-14.225333,0,1
-11.193205,-11.193205,0,0
4.616262,4.616262,0,1
-5.652201,-5.652201,0,0
14.537102,14.537102,0,0
10.598246,10.598246,0,0
-6.372561,-6.372561,0,0
-12.902739,-12.902739,0,1
-12.651938,-12.651938,0,1
-0.329748,-0.329748,0,1
-5.849309,-5.849309,0,1
13.264738,13.264738,0,1
-12.006749,-12.006749,0,0
1.795617,1.795617,0,0
-12.30778,-12.30778,0,1
-10.028401,-10.028401,0,1
10.082095,10.082095,0,0
2.996275,2.996275,0,1
1.731098,1.731098,0,1
1.917553,1.917553,0,1
0.394232,0.394232,0,0
-0.569879,-0.569879,0,1
13.917028,13.917028,0,0
-11.759413,-11.759413,0,1
0.068082,0.068082,0,1
9.594695,9.594695,0,0
2.566206,2.566206,0,0
-3.83147,-3.83147,0,1
10.967346,10.967346,0,0
9.257638,9.257638,0,0
1.22941,1.22941,0,0
6.608986,6.608986,0,1
6.519439,6.519439,0,1
-12.311417,-12.311417,0,1
-0.057362,-0.057362,0,0
2.530353,2.530353,0,0
-6.938769,-6.938769,0,1
4.630638,4.630638,0,1
0.835074,0.835074,0,0
5.315144,5.315144,0,0
3.97471,3.97471,0,0
-2.734735,-2.734735,0,0
-0.670234,-0.670234,0,1
6.093008,6.093008,0,0
6.168179,6.168179,0,1
-6.57677,-6.57677,0,0
-4.304493,-4.304493,0,0
14.465396,14.465396,0,0
-15.859696,-15.859696,0,1
5.426342,5.426342,0,1
-1.713206,-1.713206,0,1
16.28249,16.28249,0,0
4.967522,4.967522,0,1
-11.142976,-11.142976,0,0
15.934867,15.934867,0,1
10.859785,10.859785,0,1
13.658953,13.658953,0,0
2.386939,2.386939,0,0
-5.139688,-5.139688,0,0
1.22941,1.22941,0,0
-11.88845,-11.88845,0,0
6.992636,6.992636,0,1
-2.95332,-2.95332,0,1
-14.977909,-14.977909,0,1
5.594697,5.594697,0,1
4.035678,4.035678,0,0
12.487047,12.487047,0,0
17.468945,17.468945,0,0
-7.716633,-7.716633,0,0
-6.283014,-6.283014,0,0
4.670129,4.670129,0,0
-12.082094,-12.082094,0,1
-9.677141,-9.677141,0,0
-0.290326,-0.290326,0,1
0.562691,0.562691,0,1
3.996188,3.996188,0,1
3.86715,3.86715,0,0
-5.587596,-5.587596,0,1
-7.924479,-7.924479,0,0
13.870436,13.870436,0,0
1.989087,1.989087,0,0
8.677055,8.677055,0,0
-1.469489,-1.469489,0,1
11.085645,11.085645,0,0
-9.555205,-9.555205,0,1
15.655314,15.655314,0,0
15.57997,15.57997,0,0
-0.035857,-0.035857,0,1
1.670165,1.670165,0,0
8.591145,8.591145,0,1
0.939014,0.939014,0,1
-8.275739,-8.275739,0,1
-5.36191,-5.36191,0,0
14.357835,14.357835,0,0
-14.945693,-14.945693,0,1
3.652202,3.652202,0,0
-6.22551,-6.22551,0,0
-5.913741,-5.913741,0,0
12.587333,12.587333,0,0
6.193294,6.193294,0,0
16.683979,16.683979,0,0
12.454658,12.454658,0,0
18.744773,18.744773,0,0
-0.265246,-0.265246,0,0
-5.053605,-5.053605,0,0
-23.310979,-23.310979,0,1
1.240079,1.240079,0,0
5.007012,5.007012,0,0
1.107473,1.107473,0,0
11.802367,11.802367,0,0
19.432917,19.432917,0,0
8.401139,8.401139,0,1
-7.634187,-7.634187,0,0
-16.153625,-16.153625,0,1
7.021214,7.021214,0,1
11.504974,11.504974,0,0
5.945957,5.945957,0,1
-6.422791,-6.422791,0,0
4.931668,4.931668,0,0
17.558492,17.558492,0,0
20.690906,20.690906,0,0
1.394197,1.394197,0,1
10.289941,10.289941,0,0
10.089196,10.089196,0,0
22.432829,22.432829,0,0
-11.637649,-11.637649,0,1
9.039054,9.039054,0,0
-7.659302,-7.659302,0,0
-13.723558,-13.723558,0,1
18.927678,18.927678,0,0
12.601709,12.601709,0,0
-11.497873,-11.497873,0,1
9.63765,9.63765,0,0
14.20732,14.20732,0,0
3.007013,3.007013,0,1
12.83467,12.83467,0,0
12.820294,12.820294,0,0
11.841858,11.841858,0,0
12.099934,12.099934,0,0
0.62004,0.62004,0,0
10.067719,10.067719,0,0
-11.494236,-11.494236,0,1
7.057068,7.057068,0,1
21.655138,21.655138,0,0
18.139075,18.139075,0,0
17.741223,17.741223,0,0
-8.268464,-8.268464,0,0
-10.53364,-10.53364,0,1
1.146895,1.146895,0,0
19.949068,19.949068,0,0
1.566242,1.566242,0,0
-21.798552,-21.798552,0,1
14.257549,14.257549,0,0
15.390137,15.390137,0,0
5.429806,5.429806,0,0
-1.55552,-1.55552,0,0
-5.974709,-5.974709,0,0
11.562305,11.562305,0,1
15.2611,15.2611,0,0
-8.859959,-8.859959,0,0
7.135876,7.135876,0,1
16.146351,16.146351,0,0
-0.867359,-0.867359,0,1
-4.594784,-4.594784,0,0
18.795003,18.795003,0,0
-2.386939,-2.386939,0,1
10.504888,10.504888,0,0
10.099935,10.099935,0,0
1.05371,1.05371,0,1
-4.996274,-4.996274,0,0
3.394127,3.394127,0,1
5.612711,5.612711,0,1
5.766863,5.766863,0,0
-9.05343,-9.05343,0,1
-15.65185,-15.65185,0,1
18.579882,18.579882,0,0
-2.465921,-2.465921,0,1
6.85996,6.85996,0,0
-10.433354,-10.433354,0,1
-0.25449,-0.25449,0,0
13.630374,13.630374,0,0
13.830945,13.830945,0,0
12.845408,12.845408,0,0
7.128775,7.128775,0,0
16.709094,16.709094,0,0
7.673505,7.673505,0,0
-5.322419,-5.322419,0,0
-4.193468,-4.193468,0,0
-11.626911,-11.626911,0,1
4.971159,4.971159,0,0
11.483497,11.483497,0,0
-7.770326,-7.770326,0,0
-11.856234,-11.856234,0,1
0.240114,0.240114,0,0
