@relation Bank_Note_Authentication-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.RandomProjection-N3-R4-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1}

@data
0,0.806096,5.652201,0
0,2.225096,-0.967697,1
0,-4.371558,-11.07837,0
0,4.845724,0.756265,1
0,-10.766601,-6.08227,0
0,-4.289164,5.781239,0
0,-7.7215,-6.20767,0
0,-6.737504,5.770327,0
0,2.629631,16.597896,1
0,0.398372,-11.798903,0
0,1.837619,-1.548315,1
0,0.637724,-14.967171,0
0,5.810372,7.978172,0
0,-4.298673,-1.146895,0
0,-5.919803,-13.232522,0
0,-4.588727,8.340171,0
0,8.717516,10.067719,1
0,1.16115,0.541214,1
0,5.646884,11.483497,1
0,4.778209,0.566311,1
0,-2.655424,1.935394,0
0,4.22972,-0.157684,0
0,-3.885077,-10.995925,0
0,-1.68771,-16.250274,0
0,1.330215,0.096787,1
0,1.735324,-16.730572,0
0,4.522688,-5.075082,1
0,21.708659,-12.995924,1
0,-8.405313,4.687969,0
0,-7.921354,7.716633,0
0,0.590283,-17.938331,0
0,-8.42544,-5.530265,0
0,-2.944833,-0.756231,0
0,-6.135617,-5.390489,0
0,2.638225,-1.37627,1
0,15.469465,-10.103572,1
0,-10.064455,-9.146614,0
0,-1.890533,-0.387061,1
0,6.992532,-0.795652,1
0,5.637687,-17.992197,0
0,14.383989,-6.566031,1
0,1.159764,-3.150427,1
0,10.611877,-8.677055,1
0,-2.590455,-5.22196,0
0,11.399146,-15.798728,0
0,5.30716,15.823843,1
0,-3.257908,-11.028314,0
0,1.10245,11.802367,1
0,-5.881456,-4.953146,0
0,10.550268,23.658602,1
0,-4.232665,-3.200657,0
0,0.150862,-19.565592,0
0,6.800031,-2.820645,1
0,-6.628905,-12.479772,0
0,-2.00355,-5.107298,0
0,-11.052043,-0.566277,0
0,1.381466,3.903176,1
0,0.636182,-19.314618,0
0,-3.837029,-11.702082,0
0,-7.525068,-4.462109,0
0,-4.358342,-7.565944,0
0,1.189746,-18.017312,0
0,-0.331688,-17.630199,0
0,2.774139,3.680954,1
0,-10.029004,-9.33662,0
0,1.537881,-11.662591,0
0,5.083413,16.02095,1
0,-0.014722,0.042955,0
0,-13.071787,-5.139514,0
0,20.637732,-15.891913,1
0,8.95782,-4.322333,1
0,-3.27607,-6.465746,0
0,-5.288609,-10.383125,0
0,-0.829929,10.913652,1
0,12.160902,22.250098,1
0,19.860387,-15.769976,1
0,0.919892,-7.881351,1
0,-0.382264,3.07872,0
0,2.254264,0.394267,1
0,2.822382,-16.884724,0
0,7.074787,-4.358186,1
0,-0.782073,1.992724,1
0,1.422308,3.06088,1
0,-2.582942,-9.863337,0
0,-1.922975,-4.462109,0
0,-0.773361,-13.228884,0
0,-7.148745,7.118036,0
0,2.684332,0.182801,1
0,4.037999,9.895726,1
0,8.455699,-5.702258,1
0,1.502138,-10.214596,0
0,2.350774,8.82757,1
0,3.413339,-16.096121,0
0,6.259458,-2.490862,1
0,-7.497979,-9.375937,0
0,-4.269332,-1.157651,1
0,0.76089,11.53719,1
0,2.332553,1.139759,1
0,0.162501,0.308253,0
0,-9.650762,-10.680518,0
0,-6.190176,-14.820293,0
0,-7.303262,-6.419153,0
0,5.327961,-5.777602,1
0,-8.300317,8.608985,0
0,-4.068587,-14.924216,0
0,12.340516,-7.827657,1
0,-8.808552,6.20767,0
0,3.142512,1.827833,1
0,-8.244995,5.623449,0
0,4.576944,-3.028491,1
0,5.807532,-5.566118,1
0,1.768943,-7.361736,1
0,10.528964,-6.9961,1
0,2.224507,11.415427,1
0,5.616781,11.874074,1
0,3.751276,9.522989,0
0,8.536066,-8.404777,1
0,-12.067544,-5.376113,0
0,7.280156,17.239448,1
0,-5.643177,-5.308043,0
0,9.733433,-18.77699,0
0,2.819346,1.358395,1
0,-3.841377,-1.5519,1
0,16.548013,-8.515801,1
0,-4.758498,5.433443,0
0,0.419676,-17.321894,0
0,2.431262,9.436906,1
0,-3.73709,8.716546,0
0,0.483069,12.677053,1
0,9.213471,-4.788254,1
0,-2.08868,-16.752049,0
0,-2.396069,-3.293841,1
0,-1.09812,6.57677,0
0,4.504112,14.225333,1
0,2.914487,11.193205,0
0,8.13908,-4.616262,1
0,0.806096,5.652201,0
0,0.866303,-14.537102,0
0,-3.175126,-10.598246,0
0,-9.997744,6.372561,0
0,5.418444,12.902739,1
0,5.322471,12.651938,1
0,1.746941,0.329748,1
0,-1.395184,5.849309,1
0,15.237371,-13.264738,1
0,0.448774,12.006749,0
0,-8.613835,-1.795617,0
0,4.214565,12.30778,1
0,4.361359,10.028401,1
0,-0.200052,-10.082095,0
0,-1.030518,-2.996275,1
0,-1.208797,-1.731098,1
0,-1.339404,-1.917553,1
0,-8.964264,-0.394232,0
0,0.883467,0.569879,1
0,1.590369,-13.917028,0
0,3.849206,11.759413,1
0,1.085338,-0.068082,1
0,-0.051234,-9.594695,0
0,-9.008275,-2.566206,0
0,2.221147,3.83147,1
0,-6.0598,-10.967346,0
0,-1.20407,-9.257638,0
0,0.11189,-1.22941,0
0,13.362079,-6.608986,1
0,5.896836,-6.519439,1
0,1.900493,12.311417,1
0,-3.432925,0.057362,0
0,-9.617732,-2.530353,0
0,-1.594076,6.938769,1
0,5.76184,-4.630638,1
0,-4.974796,-0.835074,0
0,-9.759258,-5.315144,0
0,-5.86081,-3.97471,0
0,0.252639,2.734735,0
0,-0.481805,0.670234,1
0,-5.906449,-6.093008,0
0,7.62213,-6.168179,1
0,-5.989414,6.57677,0
0,-8.584217,4.304493,0
0,-6.413611,-14.465396,0
0,6.460861,15.859696,1
0,6.557371,-5.426342,1
0,1.781397,1.713206,1
0,-3.074737,-16.28249,0
0,4.796672,-4.967522,1
0,-1.518004,11.142976,0
0,20.308815,-15.934867,1
0,16.923176,-10.859785,1
0,6.403045,-13.658953,0
0,-5.287154,-2.386939,0
0,-8.39887,5.139688,0
0,0.11189,-1.22941,0
0,-3.05707,11.88845,0
0,8.847662,-6.992636,1
0,3.87361,2.95332,1
0,4.348695,14.977909,1
0,7.899711,-5.594697,1
0,-3.201505,-4.035678,0
0,-5.328308,-12.487047,0
0,-3.140208,-17.468945,0
0,1.142461,7.716633,0
0,-8.385966,6.283014,0
0,-2.44117,-4.670129,0
0,3.609577,12.082094,1
0,0.338096,9.677141,0
0,4.069557,0.290326,1
0,1.345474,-0.562691,1
0,4.39837,-3.996188,1
0,-11.017748,-3.86715,0
0,-0.906763,5.587596,1
0,-4.568578,7.924479,0
0,-1.47155,-13.870436,0
0,-9.49389,-1.989087,0
0,-10.818008,-8.677055,0
0,3.057937,1.469489,1
0,-3.207585,-11.085645,0
0,8.288729,9.555205,1
0,-1.721139,-15.655314,0
0,0.368927,-15.57997,0
0,1.456915,0.035857,1
0,0.900233,-1.670165,0
0,17.092917,-8.591145,1
0,-0.433983,-0.939014,1
0,2.274183,8.275739,1
0,-6.635504,5.36191,0
0,6.401642,-14.357835,0
0,3.713985,14.945693,1
0,-11.080795,-3.652202,0
0,-7.397052,6.22551,0
0,-5.172077,5.913741,0
0,-1.286048,-12.587333,0
0,-4.389017,-6.193294,0
0,0.844202,-16.683979,0
0,2.578365,-12.454658,0
0,11.973494,-18.744773,0
0,-10.264826,0.265246,0
0,-5.743879,5.053605,0
0,11.305788,23.310979,1
0,-9.467909,-1.240079,0
0,-6.848442,-5.007012,0
0,-0.893617,-1.107473,0
0,-1.220178,-11.802367,0
0,-0.136139,-19.432917,0
0,9.392046,-8.401139,1
0,-4.586128,7.634187,0
0,5.399651,16.153625,1
0,12.033077,-7.021214,1
0,0.483675,-11.504974,0
0,7.185586,-5.945957,1
0,-6.327545,6.422791,0
0,-2.433964,-4.931668,0
0,14.061828,-17.558492,0
0,11.524546,-20.690906,0
0,1.779855,-1.394197,1
0,-9.127163,-10.289941,0
0,-2.859269,-10.089196,0
0,14.35108,-22.432829,0
0,3.302354,11.637649,1
0,-12.766773,-9.039054,0
0,0.680696,7.659302,0
0,-0.329765,13.723558,1
0,2.09301,-18.927678,0
0,-0.363055,-12.601709,0
0,2.821355,11.497873,1
0,-1.211864,-9.63765,0
0,-6.924566,-14.20732,0
0,3.279292,-3.007013,1
0,-3.56463,-12.83467,0
0,-0.361825,-12.820294,0
0,-6.382278,-11.841858,0
0,-7.701547,-12.099934,0
0,-9.689265,-0.62004,0
0,-4.044979,-10.067719,0
0,6.890826,11.494236,1
0,2.433358,-7.057068,1
0,15.479684,-21.655138,0
0,1.434831,-18.139075,0
0,5.438709,-17.741223,0
0,-0.13995,8.268464,0
0,8.563952,10.53364,1
0,-9.22854,-1.146895,0
0,13.335406,-19.949068,0
0,-9.852944,-1.566242,0
0,10.481332,21.798552,1
0,-6.249586,-14.257549,0
0,1.254109,-15.390137,0
0,-5.654782,-5.429806,0
0,-1.7572,1.55552,0
0,-9.098983,5.974709,0
0,19.774304,-11.562305,1
0,-4.424957,-15.2611,0
0,-0.913657,8.859959,0
0,5.997295,-7.135876,1
0,7.994107,-16.146351,0
0,0.373777,0.867359,1
0,-9.041253,4.594784,0
0,2.000865,-18.795003,0
0,2.446116,2.386939,1
0,-5.590818,-10.504888,0
0,-9.487187,-10.099935,0
0,5.745923,-1.05371,1
0,-6.277749,4.996274,0
0,-2.399358,-3.394127,1
0,5.216868,-5.612711,1
0,-8.648216,-5.766863,0
0,2.392794,9.05343,1
0,3.362136,15.65185,1
0,11.725464,-18.579882,0
0,0.875569,2.465921,1
0,-9.666298,-6.85996,0
0,2.478669,10.433354,1
0,-6.436232,0.25449,0
0,6.261087,-13.630374,0
0,-3.328136,-13.830945,0
0,-6.992237,-12.845408,0
0,1.268502,-7.128775,0
0,-1.109032,-16.709094,0
0,0.848878,-7.673505,0
0,-9.801502,5.322419,0
0,-10.698012,4.193468,0
0,1.091833,11.626911,1
0,-5.610979,-4.971159,0
0,-7.126298,-11.483497,0
0,-2.859425,7.770326,0
0,0.753096,11.856234,1
0,-11.118207,-0.240114,0
