@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
110.851252,0,0,-378993.501306,-379092.228202,1.732051,48.497423,-379057.587186,-110.851252,5.196152,<=50K
69.282032,0,0,-402760.702487,-402814.396062,-1.732051,41.569219,-402791.879402,-69.282032,3.464102,<=50K
86.60254,0,-1.732051,-337174.866608,-337242.416589,-3.464102,62.353829,-337193.919167,-83.138439,3.464102,<=50K
41.569219,1.732051,-1.732051,-67136.021352,-67156.805962,1.732051,67.549981,-67104.844438,-36.373067,3.464102,<=50K
69.282032,0,0,-349100.036418,-349150.265891,0,60.621778,-349106.964621,-67.549981,3.464102,>50K
95.262794,-1.732051,0,-483912.478974,-483981.761007,-3.464102,86.60254,-483917.675127,-91.798693,1.732051,>50K
22.51666,-1.732051,0,-47160.279388,-47162.011439,-1.732051,4253.916783,-47108.317864,-17.320508,4184.634751,>50K
86.60254,-1.732051,-1.732051,-151712.062286,-151777.880216,-1.732051,53.693575,-151746.703302,-86.60254,1.732051,<=50K
25.980762,0,-1.732051,-174748.338026,-174758.730331,-3.464102,4432.318017,-174649.61113,-24.248711,4314.538562,<=50K
57.157677,-3.464102,0,-361106.612616,-361142.985683,-1.732051,98.726896,-361068.507498,-53.693575,1.732051,<=50K
69.282032,-12642.238844,0,-249193.613787,-249245.575311,-3.464102,84.87049,-249174.561228,-65.817931,1.732051,>50K
51.961524,-1.732051,1.732051,-282710.528964,-282743.437929,-1.732051,36.373067,-282733.045624,-50.229473,1.732051,<=50K
95.262794,-24846.268835,-1.732051,-297874.633784,-297942.183766,-1.732051,93.530744,-297872.901733,-91.798693,0,>50K
60.621778,-5.196152,-1.732051,-238416.793662,-238446.238526,1.732051,57.157677,-238416.793662,-65.817931,3.464102,<=50K
32.908965,-1.732051,0,-271136.965468,-271157.750077,1.732051,4162.118091,-271124.841112,-32.908965,4122.280922,<=50K
69.282032,-8970.291132,0,-206356.533214,-206408.494738,-3.464102,65.817931,-206356.533214,-65.817931,1.732051,>50K
55.425626,-1.732051,0,-203690.907021,-203727.280088,3.464102,77.942286,-203666.65831,-51.961524,3.464102,<=50K
71.014083,-8684.502749,0,-256201.491354,-256249.988777,-1.732051,91.798693,-256170.314439,-64.08588,0,<=50K
88.334591,3.464102,-1.732051,-42502.794767,-42566.880647,-1.732051,55.425626,-42523.579377,-88.334591,5.196152,<=50K
69.282032,3.464102,-1.732051,-273059.541864,-273109.771337,0,46.765372,-273080.326474,-69.282032,5.196152,<=50K
103.923048,-5.196152,3.464102,-314812.358631,-314907.621426,-5.196152,62.353829,-314852.1958,-102.190998,5.196152,<=50K
95.262794,-1.732051,-1.732051,-95966.007044,-96031.824975,-1.732051,72.746134,-95985.059603,-95.262794,0,>50K
67.549981,-1.732051,1.732051,-160904.055922,-160954.285395,0,57.157677,-160917.912328,-69.282032,5.196152,<=50K
41.569219,-1.732051,1.732051,-447998.405479,-448022.654191,0,32.908965,-448010.529835,-43.30127,3.464102,<=50K
77.942286,-1.732051,-1.732051,-383791.282043,-383848.439719,-3.464102,88.334591,-383777.425636,-76.210236,1.732051,>50K
71.014083,0,-1.732051,-317422.559198,-317465.860468,0,71.014083,-317419.095097,-71.014083,0,>50K
69.282032,-1.732051,0,-660226.590931,-660278.552455,-3.464102,48.497423,-660243.911439,-65.817931,1.732051,<=50K
67.549981,-1.732051,1.732051,-521163.695693,-521212.193115,-1.732051,38.105118,-521193.140556,-69.282032,5.196152,<=50K
103.923048,-5376.285707,0,-58467.10706,-58548.513448,-3.464102,79.674337,-58487.89167,-100.458947,1.732051,>50K
65.817931,-1.732051,1.732051,-274289.297937,-274348.187665,-3.464102,43.30127,-274308.350496,-69.282032,5.196152,<=50K
69.282032,-3.464102,0,-499073.119693,-499125.081217,-3.464102,64.08588,-499074.851744,-67.549981,-1.732051,<=50K
71.014083,1.732051,-3.464102,-188694.811129,-188745.040602,0,62.353829,-188700.007281,-67.549981,1.732051,<=50K
71.014083,-1.732051,0,-621073.582426,-621127.276001,-5.196152,76.210236,-621063.190121,-65.817931,1.732051,>50K
13.856406,-1.732051,0,-219343.450169,-219331.325813,0,43.30127,-219314.005305,-13.856406,1.732051,<=50K
91.798693,-8970.291132,-1.732051,-284437.383619,-284506.665651,0,53.693575,-284473.756686,-84.87049,0,>50K
69.282032,0,-1.732051,-346159.014147,-346210.975671,-3.464102,69.282032,-346159.014147,-65.817931,1.732051,<=50K
79.674337,1.732051,-3.464102,-170222.489266,-170284.843095,1.732051,86.60254,-170213.829012,-74.478185,3.464102,<=50K
69.282032,-1.732051,0,-223611.223359,-223659.720781,1.732051,71.014083,-223606.027206,-67.549981,1.732051,<=50K
103.923048,0,-1.732051,-38593.556094,-38681.890685,-3.464102,64.08588,-38631.661212,-100.458947,3.464102,>50K
83.138439,-3.464102,-1.732051,-393097.591032,-393154.748708,-3.464102,60.621778,-393113.179489,-83.138439,3.464102,<=50K
86.60254,0,-3.464102,-690565.192876,-690637.93901,-3.464102,79.674337,-690570.389029,-83.138439,3.464102,>50K
25.980762,1.732051,0,-465746.730104,-465753.658308,1.732051,102.190998,-465670.519869,-25.980762,5.196152,>50K
29.444864,0,0,-179693.343082,-179696.807184,1.732051,60.621778,-179656.970015,-25.980762,0,<=50K
103.923048,-1.732051,-1.732051,-158382.189946,-158460.132232,-1.732051,103.923048,-158383.921997,-98.726896,1.732051,>50K
77.942286,-1.732051,0,-302791.926027,-302852.547805,-3.464102,88.334591,-302781.533722,-74.478185,1.732051,>50K
107.38715,-1.732051,-1.732051,-219469.889878,-219556.492418,-1.732051,64.08588,-219509.727046,-102.190998,1.732051,>50K
69.282032,0,1.732051,-142613.599394,-142655.168613,1.732051,88.334591,-142589.350682,-67.549981,0,<=50K
77.942286,-1.732051,0,-307920.528468,-307977.686145,-3.464102,86.60254,-307908.404112,-74.478185,1.732051,>50K
96.994845,-1.732051,0,-598082.340006,-598153.354089,-3.464102,114.315353,-598056.359244,-95.262794,1.732051,<=50K
25.980762,-3.464102,1.732051,-602324.132434,-602332.792688,-3.464102,100.458947,-602242.726046,-24.248711,0,<=50K
38.105118,-1.732051,1.732051,-270317.705436,-270340.222096,0,119.511506,-270236.299048,-31.176915,1.732051,<=50K
12.124356,-1.732051,1.732051,-396426.592684,-396426.592684,-1.732051,124.707658,-396310.54528,-8.660254,1.732051,<=50K
67.549981,-1.732051,0,-319525.268879,-319566.838098,-1.732051,83.138439,-319506.21632,-69.282032,3.464102,<=50K
69.282032,0,-1.732051,-178356.199859,-178406.429332,-5.196152,58.889727,-178363.128062,-67.549981,1.732051,<=50K
67.549981,0,0,-279003.940236,-279054.169709,-1.732051,31.176915,-279038.581252,-69.282032,6.928203,<=50K
69.282032,-1.732051,1.732051,-439556.389843,-439623.939825,-1.732051,48.497423,-439578.906504,-65.817931,5.196152,<=50K
105.655099,-1.732051,-1.732051,-476050.700359,-476128.642645,-1.732051,81.406388,-476066.288816,-103.923048,0,<=50K
71.014083,-1.732051,0,-224884.280702,-224941.438379,-3.464102,55.425626,-224894.673007,-69.282032,3.464102,<=50K
69.282032,-3.464102,-1.732051,-113567.107351,-113615.604773,-3.464102,36.373067,-113596.552214,-71.014083,3.464102,<=50K
17.320508,-1.732051,0,-186502.034807,-186500.302756,-3.464102,32.908965,-186488.1784,-17.320508,1.732051,<=50K
45.033321,0,-3.464102,-279125.183792,-279154.628656,-1.732051,98.726896,-279073.222268,-41.569219,3.464102,<=50K
25.980762,-1.732051,1.732051,-205064.423311,-205069.619464,-1.732051,31.176915,-205062.691261,-25.980762,3.464102,<=50K
69.282032,0,-3.464102,-227342.060798,-227394.022322,-1.732051,55.425626,-227354.185154,-65.817931,1.732051,<=50K
69.282032,0,0,-209621.448986,-209671.678459,-3.464102,69.282032,-209621.448986,-65.817931,3.464102,<=50K
69.282032,-1.732051,-1.732051,-373133.973424,-373177.274694,0,65.817931,-373137.437525,-65.817931,0,<=50K
86.60254,0,-1.732051,-110390.52617,-110466.736405,-3.464102,88.334591,-110388.794119,-81.406388,1.732051,<=50K
67.549981,-1.732051,0,-228410.736147,-228462.697671,-1.732051,81.406388,-228396.87974,-65.817931,3.464102,>50K
95.262794,0,-1.732051,-366292.372734,-366372.047071,-5.196152,65.817931,-366318.353496,-91.798693,3.464102,>50K
77.942286,-1.732051,-1.732051,-53792.301931,-53849.459607,-3.464102,58.889727,-53807.890388,-74.478185,1.732051,<=50K
65.817931,-7040.786533,1.732051,-251975.287384,-252042.837365,-3.464102,67.549981,-251975.287384,-65.817931,0,<=50K
43.30127,0,-1.732051,-441986.457126,-442012.437888,-3.464102,32.908965,-441995.11738,-43.30127,5.196152,<=50K
67.549981,0,-1.732051,-713568.559651,-713618.789125,-1.732051,48.497423,-713585.880159,-65.817931,5.196152,<=50K
69.282032,-1.732051,-1.732051,-477768.89476,-477819.124233,-1.732051,3457.173412,-477801.803725,-69.282032,3422.532396,<=50K
60.621778,-1.732051,0,-550965.361888,-551006.931107,-3.464102,31.176915,-550994.806751,-60.621778,3.464102,<=50K
69.282032,-1.732051,-1.732051,-498854.881291,-498892.986409,-3.464102,39.837169,-498877.397952,-71.014083,0,<=50K
69.282032,-5909.757355,1.732051,-239700.24331,-239753.936885,-6.928203,81.406388,-239682.922802,-65.817931,-1.732051,<=50K
67.549981,-1.732051,0,-200872.860357,-200919.625729,-1.732051,74.478185,-200864.200103,-67.549981,3.464102,<=50K
69.282032,-1.732051,0,-104586.423913,-104636.653387,-3.464102,43.30127,-104612.404676,-69.282032,3.464102,<=50K
20.78461,-1.732051,1.732051,-242717.475817,-242729.600173,-3.464102,29.444864,-242712.279665,-19.052559,3.464102,<=50K
77.942286,-1.732051,0,-273792.199356,-273844.16088,-1.732051,57.157677,-273811.251915,-77.942286,3.464102,<=50K
105.655099,-26024.063384,0,-557753.269003,-557831.211289,-1.732051,50.229473,-557805.230527,-105.655099,1.732051,>50K
69.282032,-1.732051,1.732051,-403245.676713,-403290.710034,-3.464102,51.961524,-403262.997221,-69.282032,3.464102,<=50K
67.549981,0,0,-605157.767555,-605213.193181,1.732051,36.373067,-605190.67652,-67.549981,5.196152,<=50K
69.282032,-1.732051,-3.464102,-563990.383961,-564040.613434,-1.732051,77.942286,-563976.527554,-71.014083,3.464102,<=50K
41.569219,0,-3.464102,-242909.733457,-242937.44627,-3.464102,117.779455,-242831.79117,-38.105118,3.464102,<=50K
103.923048,0,-1.732051,-222617.026195,-222705.360786,-3.464102,83.138439,-222632.614652,-100.458947,3.464102,>50K
51.961524,-1.732051,1.732051,-551284.059236,-551315.236151,-3.464102,32.908965,-551301.379744,-53.693575,3.464102,<=50K
69.282032,0,-3.464102,-256426.657959,-256480.351534,-3.464102,102.190998,-256392.016943,-65.817931,0,<=50K
69.282032,-1.732051,-3.464102,-269683.77484,-269735.736364,-1.732051,77.942286,-269675.114586,-67.549981,0,>50K
67.549981,-5.196152,0,-499653.356713,-499693.193882,1.732051,69.282032,-499648.160561,-74.478185,6.928203,<=50K
71.014083,0,-3.464102,-570282.924544,-570326.225815,1.732051,83.138439,-570263.871986,-67.549981,0,<=50K
72.746134,-1.732051,1.732051,-296939.326348,-296996.484025,1.732051,112.583302,-296897.757129,-67.549981,1.732051,<=50K
60.621778,-1.732051,0,-396445.645243,-396487.214462,-3.464102,48.497423,-396457.769598,-57.157677,1.732051,<=50K
126.439709,-3767.210506,0,-339733.105651,-339830.100496,0,53.693575,-339805.851785,-122.975607,-1.732051,<=50K
34.641016,-1.732051,1.732051,-82774.708094,-82792.028602,0,31.176915,-82778.172195,-34.641016,0,<=50K
103.923048,1.732051,-1.732051,-349366.772242,-349449.910681,1.732051,39.837169,-349423.929919,-103.923048,6.928203,<=50K
69.282032,0,-1.732051,-584404.334779,-584458.028354,-3.464102,45.033321,-584423.387337,-65.817931,3.464102,<=50K
86.60254,-5759.068935,-1.732051,-426926.275354,-426990.361234,-3.464102,58.889727,-426950.524066,-86.60254,5.196152,<=50K
103.923048,-1.732051,-1.732051,-394493.623983,-394576.762421,-3.464102,81.406388,-394512.676542,-100.458947,1.732051,<=50K
69.282032,-1.732051,-1.732051,-307132.445351,-307174.01457,5.196152,64.08588,-307132.445351,-64.08588,1.732051,<=50K
71.014083,-1.732051,-1.732051,-124257.324935,-124304.090307,-1.732051,65.817931,-124260.789037,-67.549981,3.464102,<=50K
69.282032,0,-1.732051,-52427.445894,-52477.675368,-3.464102,2973.931237,-52408.393335,-65.817931,2894.256899,<=50K
69.282032,-1.732051,-1.732051,-485336.224738,-485377.793957,0,72.746134,-485331.028586,-67.549981,1.732051,>50K
107.38715,-1.732051,-1.732051,-47532.670312,-47619.272852,-1.732051,62.353829,-47574.239531,-102.190998,1.732051,<=50K
67.549981,-1.732051,0,-289349.479709,-289406.637386,-1.732051,43.30127,-289377.192522,-67.549981,1.732051,<=50K
69.282032,-1.732051,-1.732051,-300897.062443,-300940.363713,-1.732051,71.014083,-300893.598342,-67.549981,1.732051,<=50K
53.693575,-1.732051,-1.732051,-482535.498582,-482573.6037,-3.464102,58.889727,-482523.374227,-51.961524,5.196152,<=50K
88.334591,-1.732051,0,-196967.085786,-197032.903717,0,57.157677,-196999.994751,-81.406388,1.732051,<=50K
71.014083,-1.732051,-1.732051,-438257.351738,-438297.188906,0,71.014083,-438250.423534,-71.014083,1.732051,>50K
103.923048,-1.732051,0,-58397.825028,-58484.427568,-5.196152,81.406388,-58418.609638,-100.458947,1.732051,<=50K
86.60254,1.732051,-3.464102,-174642.682927,-174718.893163,0,95.262794,-174634.022673,-84.87049,5.196152,<=50K
71.014083,-3.464102,0,-307445.946547,-307494.443969,-3.464102,79.674337,-307430.358089,-69.282032,1.732051,<=50K
71.014083,-1.732051,-3.464102,-541782.028506,-541833.99003,1.732051,50.229473,-541795.884912,-72.746134,5.196152,<=50K
69.282032,-1.732051,1.732051,-75181.397353,-75236.822979,-3.464102,84.87049,-75158.880693,-65.817931,0,>50K
69.282032,-1.732051,1.732051,-650289.815448,-650334.848769,-1.732051,38.105118,-650317.528261,-72.746134,3.464102,<=50K
105.655099,-1.732051,0,-456598.037739,-456677.712076,-3.464102,83.138439,-456611.894145,-103.923048,1.732051,>50K
19.052559,1.732051,-3.464102,-128868.044185,-128869.776236,-1.732051,116.047404,-128771.04934,-15.588457,1.732051,<=50K
83.138439,-5999.823997,-3.464102,-523292.386135,-523359.936117,-3.464102,45.033321,-523328.759202,-79.674337,1.732051,<=50K
71.014083,0,1.732051,-429630.006665,-429673.307935,1.732051,58.889727,-429631.738716,-67.549981,1.732051,<=50K
71.014083,1.732051,1.732051,-151393.364937,-151452.254665,1.732051,65.817931,-151395.096988,-67.549981,1.732051,<=50K
67.549981,-1.732051,0,-702540.59216,-702587.357531,-1.732051,57.157677,-702549.252414,-69.282032,5.196152,<=50K
69.282032,-1.732051,-1.732051,-289451.670707,-289505.364282,-3.464102,86.60254,-289430.886097,-69.282032,3.464102,<=50K
69.282032,-1.732051,0,-177536.939827,-177583.705198,-3.464102,43.30127,-177559.456487,-65.817931,1.732051,<=50K
69.282032,-6734.21354,-1.732051,-912021.74503,-912071.974504,3.464102,46.765372,-912040.797589,-71.014083,5.196152,<=50K
62.353829,-1.732051,0,-304685.057559,-304737.019084,-3.464102,53.693575,-304690.253712,-58.889727,1.732051,<=50K
69.282032,-1.732051,1.732051,-370572.270279,-370625.963854,3.464102,95.262794,-370542.825416,-67.549981,1.732051,<=50K
34.641016,-1.732051,1.732051,-260292.595361,-260313.379971,-1.732051,29.444864,-260297.791514,-34.641016,1.732051,<=50K
71.014083,0,0,-130598.362942,-130648.592415,1.732051,69.282032,-130601.827043,-67.549981,1.732051,<=50K
86.60254,-1.732051,0,-472345.843681,-472409.929561,-3.464102,67.549981,-472363.164189,-83.138439,1.732051,<=50K
72.746134,-27420.096335,-1.732051,-711999.32162,-712051.283144,-1.732051,117.779455,-711956.02035,-71.014083,3.464102,>50K
69.282032,0,-1.732051,-385344.931617,-385396.893141,-3.464102,79.674337,-385334.539312,-65.817931,1.732051,<=50K
69.282032,-13317.738659,0,-312236.79908,-312288.760605,-3.464102,43.30127,-312262.779843,-65.817931,1.732051,>50K
69.282032,-1.732051,0,-296632.753355,-296686.44693,0,45.033321,-296658.734117,-65.817931,1.732051,<=50K
69.282032,1.732051,-1.732051,-635806.406595,-635858.368119,3.464102,77.942286,-635796.01429,-65.817931,5.196152,<=50K
76.210236,0,-1.732051,-527736.828507,-527799.182336,-1.732051,64.08588,-527747.220812,-74.478185,5.196152,>50K
77.942286,-1.732051,0,-168144.028297,-168204.650075,-3.464102,103.923048,-168114.583433,-74.478185,1.732051,<=50K
69.282032,0,-1.732051,-254439.995683,-254486.761054,-3.464102,3498.742631,-254472.904648,-69.282032,3471.029818,<=50K
69.282032,-1.732051,1.732051,-555752.75032,-555797.783641,0,76.210236,-555738.893913,-71.014083,0,<=50K
36.373067,0,-1.732051,-146846.731567,-146855.391821,3.464102,81.406388,-146796.502094,-38.105118,3.464102,>50K
67.549981,-1.732051,0,-319525.268879,-319568.570149,-1.732051,84.87049,-319504.484269,-65.817931,3.464102,<=50K
69.282032,0,-1.732051,-566245.514112,-566299.207687,-3.464102,58.889727,-566250.710264,-65.817931,3.464102,>50K
65.817931,0,-1.732051,-293840.687453,-293887.452825,1.732051,41.569219,-293859.740012,-62.353829,3.464102,<=50K
53.693575,0,-1.732051,-367421.66986,-367454.578826,1.732051,50.229473,-367423.401911,-50.229473,3.464102,<=50K
71.014083,0,0,-304603.651171,-304655.612696,0,39.837169,-304627.899883,-69.282032,3.464102,<=50K
69.282032,0,-1.732051,-307503.104223,-307556.797798,-3.464102,83.138439,-307484.051664,-65.817931,3.464102,<=50K
69.282032,-3.464102,0,-496740.047255,-496786.812627,-3.464102,3368.838821,-496729.65495,-65.817931,3296.092687,>50K
69.282032,-1.732051,-1.732051,-296991.287872,-297036.321193,-1.732051,76.210236,-296980.895567,-65.817931,0,>50K
62.353829,1.732051,-1.732051,-337768.960035,-337820.921559,-1.732051,53.693575,-337777.620289,-60.621778,3.464102,<=50K
51.961524,0,-1.732051,-345431.552807,-345466.193824,-3.464102,124.707658,-345357.074623,-48.497423,3.464102,<=50K
69.282032,-1.732051,-1.732051,-353773.109497,-353811.214615,1.732051,41.569219,-353800.82231,-71.014083,3.464102,<=50K
69.282032,-1.732051,-1.732051,-125662.01814,-125717.443766,0,77.942286,-125649.893784,-71.014083,5.196152,<=50K
64.08588,-13317.738659,-1.732051,-105826.572292,-105873.337663,-3.464102,103.923048,-105785.003072,-62.353829,1.732051,>50K
69.282032,-1.732051,0,-337171.402506,-337214.703776,0,64.08588,-337178.330709,-72.746134,5.196152,<=50K
71.014083,-1.732051,0,-678783.783283,-678834.012756,-1.732051,48.497423,-678801.103791,-64.08588,1.732051,>50K
69.282032,-1.732051,0,-163018.889958,-163067.38738,-3.464102,69.282032,-163018.889958,-65.817931,1.732051,>50K
20.78461,-1.732051,1.732051,-501297.07293,-501304.001133,-3.464102,31.176915,-501284.948574,-20.78461,-1.732051,<=50K
69.282032,1.732051,-1.732051,-294727.497467,-294779.458991,3.464102,51.961524,-294743.085924,-65.817931,5.196152,<=50K
69.282032,0,-1.732051,-273903.050607,-273951.54803,-1.732051,3008.572253,-273941.155725,-69.282032,2982.591491,<=50K
103.923048,-1.732051,-1.732051,-775560.390105,-775633.136239,-1.732051,53.693575,-775610.619579,-102.190998,3.464102,<=50K
8.660254,-694.552374,-1.732051,-69134.807984,-69122.683628,-3.464102,157.616623,-68984.119564,-6.928203,3.464102,<=50K
71.014083,0,1.732051,-541399.245277,-541461.599107,1.732051,133.367912,-541335.159398,-69.282032,3.464102,<=50K
60.621778,1.732051,-1.732051,-386922.829903,-386966.131173,3.464102,2686.410803,-386900.313242,-57.157677,2610.200567,<=50K
51.961524,-3.464102,0,-508270.309481,-508320.538955,-3.464102,110.851252,-508206.223601,-50.229473,1.732051,<=50K
67.549981,-1.732051,1.732051,-184295.402078,-184343.8995,-1.732051,43.30127,-184319.650789,-69.282032,5.196152,<=50K
69.282032,-1.732051,0,-114590.749378,-114635.782699,0,74.478185,-114587.285276,-65.817931,0,<=50K
69.282032,0,-1.732051,-476192.728525,-476246.4221,-5.196152,79.674337,-476178.872118,-65.817931,3.464102,<=50K
69.282032,-1.732051,0,-214433.086129,-214476.3874,1.732051,46.765372,-214450.406638,-71.014083,3.464102,<=50K
76.210236,0,-1.732051,-122452.527994,-122511.417721,-5.196152,69.282032,-122452.527994,-74.478185,1.732051,<=50K
34.641016,0,-1.732051,-307395.717073,-307411.305531,-1.732051,84.87049,-307347.219651,-31.176915,3.464102,<=50K
69.282032,-1.732051,-1.732051,-347120.302345,-347168.799767,-3.464102,3356.714465,-347123.766446,-65.817931,3296.092687,>50K
24.248711,-3.464102,1.732051,-275896.641087,-275901.837239,-1.732051,32.908965,-275886.248782,-29.444864,5.196152,<=50K
65.817931,0,-1.732051,-408621.96242,-408672.191893,-3.464102,38.105118,-408644.479081,-62.353829,3.464102,<=50K
71.014083,-1.732051,-1.732051,-169321.822846,-169361.660015,-3.464102,58.889727,-169327.018999,-69.282032,-3.464102,>50K
67.549981,-1.732051,0,-289848.310342,-289889.879561,-1.732051,55.425626,-289855.238545,-69.282032,5.196152,<=50K
71.014083,-1.732051,0,-169999.054712,-170047.552135,-1.732051,76.210236,-169992.126509,-69.282032,1.732051,<=50K
67.549981,-12642.238844,-1.732051,-38515.613808,-38564.111231,-1.732051,62.353829,-38513.881757,-65.817931,1.732051,>50K
69.282032,0,0,-188862.820057,-188913.049531,-3.464102,76.210236,-188850.695702,-69.282032,5.196152,<=50K
69.282032,-5.196152,0,-460709.926356,-460751.495575,-1.732051,58.889727,-460711.658407,-69.282032,1.732051,<=50K
88.334591,0,-3.464102,-174966.576428,-175039.322562,-3.464102,98.726896,-174952.720022,-86.60254,3.464102,<=50K
86.60254,-1.732051,0,-294684.196197,-294750.014127,-1.732051,77.942286,-294696.320552,-83.138439,1.732051,<=50K
69.282032,-1.732051,0,-565010.561886,-565062.52341,-3.464102,90.066642,-564986.313175,-65.817931,1.732051,>50K
69.282032,-1.732051,0,-375813.456023,-375856.757293,-1.732051,76.210236,-375804.795769,-67.549981,3.464102,>50K
86.60254,-34731.082793,0,-64125.717049,-64194.999081,-3.464102,117.779455,-64094.540134,-83.138439,1.732051,>50K
69.282032,-1.732051,0,-370728.154852,-370778.384325,-3.464102,39.837169,-370750.671513,-69.282032,5.196152,<=50K
69.282032,0,-1.732051,-173047.464133,-173099.425658,-3.464102,58.889727,-173049.196184,-65.817931,0,<=50K
65.817931,-5.196152,1.732051,-262440.338363,-262492.299887,-3.464102,103.923048,-262400.501194,-67.549981,3.464102,<=50K
105.655099,-13317.738659,0,-280103.792498,-280185.198886,-3.464102,96.994845,-280107.2566,-103.923048,1.732051,>50K
69.282032,3.464102,-1.732051,-636109.515486,-636158.012909,-1.732051,95.262794,-636074.87447,-65.817931,5.196152,<=50K
77.942286,-1.732051,-1.732051,-150139.360152,-150189.589626,0,3484.886225,-150154.94861,-76.210236,3425.996497,>50K
86.60254,-1.732051,0,-292006.445648,-292068.799477,-5.196152,86.60254,-292001.249496,-84.87049,0,>50K
69.282032,1.732051,0,-243862.361401,-243912.590874,0,86.60254,-243839.84474,-69.282032,1.732051,<=50K
74.478185,-1.732051,1.732051,-342383.143386,-342440.301063,-3.464102,43.30127,-342417.784402,-74.478185,1.732051,<=50K
84.87049,0,1.732051,-213213.722361,-213270.880038,-1.732051,76.210236,-213218.918513,-86.60254,1.732051,>50K
41.569219,-1.732051,1.732051,-572607.336728,-572626.389287,0,39.837169,-572609.068779,-43.30127,5.196152,<=50K
69.282032,0,-1.732051,-353821.606919,-353875.300494,-5.196152,74.478185,-353812.946665,-65.817931,3.464102,<=50K
69.282032,0,-1.732051,-600683.880319,-600735.841843,3.464102,65.817931,-600683.880319,-69.282032,5.196152,<=50K
69.282032,0,0,-445634.156127,-445684.3856,-3.464102,60.621778,-445639.352279,-71.014083,5.196152,<=50K
69.282032,-1.732051,0,-283050.010922,-283103.704497,-3.464102,41.569219,-283081.187837,-69.282032,0,<=50K
36.373067,-1881.007177,-1.732051,-235415.149612,-235432.47012,-1.732051,136.832014,-235316.422716,-34.641016,3.464102,<=50K
25.980762,-1.732051,3.464102,-62819.75074,-62833.607146,-3.464102,31.176915,-62818.018689,-24.248711,3.464102,<=50K
103.923048,-3767.210506,-1.732051,-258323.253593,-258408.124083,0,69.282032,-258354.430508,-102.190998,0,<=50K
69.282032,0,-1.732051,-385305.094449,-385358.788024,-3.464102,103.923048,-385266.989331,-67.549981,3.464102,<=50K
69.282032,-1.732051,0,-50544.706666,-50601.864343,-1.732051,50.229473,-50558.563073,-71.014083,1.732051,<=50K
77.942286,-1.732051,-1.732051,-137412.250818,-137478.068749,-3.464102,55.425626,-137433.035428,-74.478185,5.196152,<=50K
72.746134,0,-1.732051,-471765.606661,-471812.372033,5.196152,64.08588,-471772.534864,-64.08588,0,<=50K
77.942286,-3.464102,0,-347364.521509,-347416.483033,-1.732051,93.530744,-347345.46895,-79.674337,3.464102,>50K
50.229473,0,0,-257058.856504,-257091.765469,-1.732051,32.908965,-257074.444961,-51.961524,6.928203,<=50K
69.282032,-1.732051,0,-284529.182312,-284581.143836,-3.464102,2785.137699,-284544.770769,-65.817931,2736.640276,<=50K
69.282032,-3.464102,0,-224023.451451,-224066.752721,-1.732051,72.746134,-224016.523248,-71.014083,3.464102,>50K
81.406388,-3.464102,0,-303160.852849,-303214.546424,-3.464102,83.138439,-303153.924646,-81.406388,1.732051,>50K
79.674337,-1.732051,-1.732051,-569254.086365,-569302.583787,-3.464102,83.138439,-569243.69406,-77.942286,-3.464102,>50K
58.889727,0,-1.732051,-134757.01693,-134798.58615,-1.732051,48.497423,-134769.141286,-58.889727,3.464102,<=50K
103.923048,-12643.970895,0,-232278.4056,-232356.347886,-1.732051,64.08588,-232314.778667,-105.655099,3.464102,>50K
58.889727,-7595.042791,-1.732051,-362428.167382,-362476.664805,1.732051,58.889727,-362428.167382,-58.889727,6.928203,>50K
71.014083,1.732051,-3.464102,-266451.768033,-266503.729557,-3.464102,48.497423,-266463.892389,-69.282032,1.732051,<=50K
3.464102,-1.732051,0,-292465.439112,-292444.654502,-3.464102,46.765372,-292418.67374,-3.464102,3.464102,<=50K
74.478185,0,1.732051,-646856.890747,-646922.708678,-3.464102,51.961524,-646874.211255,-71.014083,1.732051,<=50K
69.282032,-1.732051,-1.732051,-99811.159837,-99856.193158,-1.732051,45.033321,-99831.944447,-65.817931,0,<=50K
62.353829,0,-3.464102,-524638.189613,-524683.222934,-3.464102,90.066642,-524603.548596,-60.621778,3.464102,<=50K
50.229473,0,-1.732051,-394245.940717,-394278.849683,0,38.105118,-394258.065073,-51.961524,6.928203,<=50K
79.674337,-1.732051,-5.196152,-77609.732586,-77672.086415,-3.464102,57.157677,-77630.517195,-79.674337,1.732051,<=50K
71.014083,0,0,-232124.253078,-232177.946653,-1.732051,96.994845,-232101.736417,-69.282032,3.464102,<=50K
69.282032,-1.732051,0,-484368.008337,-484416.505759,-1.732051,64.08588,-484374.93654,-65.817931,1.732051,<=50K
86.60254,-1.732051,-1.732051,-478316.222815,-478385.504847,-3.464102,36.373067,-478362.988187,-86.60254,6.928203,<=50K
67.549981,0,0,-236206.696831,-236262.122457,1.732051,105.655099,-236170.323764,-67.549981,5.196152,<=50K
